Student_ID,Gender,Age,School_Type,District,Family_Income,Parent_Education_Level,Preferred_Program,Recommended_Program,Applied_Institution,Enrolled,Success_Level,Previous_Achievements,Extra_Curricular,Interest_Areas,Attendance,Study_Hours,O_Level_Mathematics,O_Level_English,O_Level_Malay_Language,O_Level_Islamic_Religious_Knowledge,O_Level_Chemistry,O_Level_Biology,O_Level_Physics,O_Level_Combined_Science,O_Level_Commerce,O_Level_Economics,O_Level_Computer_Science,O_Level_Additional_Maths,A_Level_Mathematics,A_Level_English,A_Level_Chemistry,A_Level_Biology,A_Level_Physics,A_Level_Commerce,A_Level_Economics,A_Level_Computer_Science,O_Level_Credits,A_Level_Credits,O_Level_Results,A_Level_Results
STU1622,Male,20,Private,Brunei-Muara,4017,Degree,Health Sciences,Education,International Graduate Studies College,1,Low,Sports,0,Science,94.82,7,A,E,A,U,D,B,D,A,C,D,B,D,,,,,,,,,6,0,2.35,2.41
STU1623,Female,20,International,Brunei-Muara,6792,Postgraduate,Engineering,Education,Universiti Brunei Darussalam,0,Medium,Sports,0,Arts,85.07,10,D,E,B,D,D,A,A,A,D,U,D,A,,,,,,,,,5,0,7.5,7.14
STU1624,Male,20,International,Brunei-Muara,7489,Degree,IT,Health Sciences,Universiti Brunei Darussalam,0,Medium,Sports,0,Business,80.14,14,U,D,C,E,B,B,U,B,U,C,C,E,,,,,,,,,6,0,5.97,5.69
STU1625,Female,17,Public,Tutong,5353,Degree,Business,Education,Universiti Brunei Darussalam,0,High,Arts,0,Humanities,94.54,19,A,D,A,U,C,E,C,C,D,B,U,D,,,,,A,,,,6,1,7.91,3.67
STU1626,Male,19,Private,Temburong,4651,Postgraduate,Engineering,Health Sciences,Politeknik Brunei,0,Medium,Arts,1,Business,94.73,19,B,U,E,U,D,B,C,C,E,C,C,U,,,,,,,,,6,0,2.22,4.4
STU1627,Female,19,International,Temburong,8853,Diploma,Business,Business,Universiti Brunei Darussalam,1,High,Science Fair,0,Arts,83.12,11,U,U,B,A,U,U,D,A,D,B,D,C,E,A,,,,,A,,5,2,6.23,8.38
STU1628,Male,17,Public,Brunei-Muara,5043,Diploma,Engineering,Education,Politeknik Brunei,1,Low,Arts,1,Science,94.56,10,C,D,U,C,D,C,U,A,D,C,E,U,,,,,,,B,,5,1,6.19,4.57
STU1629,Male,19,International,Belait,3127,Masters Degree,Engineering,Engineering,Universiti Brunei Darussalam,0,High,None,1,Technology,83.38,12,C,B,U,E,D,A,B,D,B,B,C,A,,,,,,,,,8,0,4.08,5.94
STU1630,Female,18,Public,Tutong,5930,Degree,Health Sciences,Education,Universiti Brunei Darussalam,0,High,Arts,1,Business,92.54,9,B,D,E,A,E,C,A,E,D,C,E,B,,,,,,,,,6,0,7.88,4.47
STU1631,Female,18,International,Temburong,9105,Degree,Education,IT,Micronet International College,0,Medium,Arts,0,Technology,82.79,8,A,A,A,D,B,C,B,D,C,U,B,E,,,,,,,,,8,0,2.31,6.22
STU1632,Female,16,Public,Brunei-Muara,8535,Masters Degree,IT,Business,Politeknik Brunei,0,Medium,Science Fair,1,Arts,89.28,15,C,E,C,U,U,D,D,D,U,A,E,E,,,,,,,,,3,0,8.24,2.31
STU1633,Male,16,Public,Brunei-Muara,6789,Degree,Education,Business,Micronet International College,1,Low,None,1,Arts,99.3,15,A,E,B,C,C,E,A,E,E,C,U,B,,,,,,,,,7,0,2.56,2.05
STU1634,Male,17,Private,Temburong,6906,Postgraduate,IT,Business,International Graduate Studies College,0,Low,Arts,1,Technology,87.76,18,B,A,B,U,B,D,D,D,D,B,E,C,,,,B,,,,,6,1,2.49,4.6
STU1635,Female,18,Private,Belait,5138,Masters Degree,Business,IT,International Graduate Studies College,1,Medium,Arts,1,Technology,97.12,8,U,E,C,U,D,C,B,U,D,C,B,B,,,,,,E,E,,6,0,5.78,4.19
STU1636,Male,17,International,Belait,9128,Postgraduate,Education,Health Sciences,Micronet International College,1,High,Sports,1,Science,80.78,17,E,B,A,E,A,C,A,B,B,B,E,C,B,,,,,,,,9,1,8.15,2.22
STU1637,Male,20,Private,Tutong,6853,Diploma,Business,Education,Politeknik Brunei,1,Medium,Arts,1,Technology,95.62,11,B,C,D,B,E,C,E,U,B,C,E,C,,E,,,,,,,7,0,6.42,7.53
STU1638,Male,20,Private,Brunei-Muara,1807,Diploma,IT,Education,Politeknik Brunei,0,High,Arts,1,Business,92.74,11,B,D,C,B,B,U,C,E,C,E,D,D,C,,,,A,,,,6,2,5.96,4.4
STU1639,Male,20,Public,Tutong,2348,Postgraduate,Education,Business,International Graduate Studies College,1,Low,Sports,0,Humanities,96.25,14,B,A,C,U,D,E,A,B,A,B,A,U,,,,,,,,,8,0,7.6,7.76
STU1640,Female,20,Public,Temburong,9977,Degree,Health Sciences,IT,Micronet International College,0,Medium,Arts,1,Arts,81.1,8,E,B,U,A,C,E,U,D,C,E,A,U,,,,,,,,,5,0,6.72,6.97
STU1641,Male,17,International,Brunei-Muara,8041,Degree,Engineering,Education,Micronet International College,1,Low,None,1,Humanities,80.05,18,A,E,E,D,U,E,C,C,C,U,U,U,,,,,,,,,4,0,2.03,3.73
STU1642,Female,20,Private,Temburong,1464,Degree,Health Sciences,Education,Micronet International College,1,Low,Science Fair,0,Humanities,88.03,9,U,B,E,U,C,A,D,D,U,D,C,A,,C,,,,,,U,5,1,5.5,4.56
STU1643,Male,19,Private,Belait,8174,Diploma,IT,IT,International Graduate Studies College,1,Low,Debate,0,Humanities,76.6,8,E,U,D,E,E,B,A,A,C,B,B,A,,,,,,,,,7,0,8.89,8.75
STU1644,Female,18,Private,Belait,9510,Postgraduate,Education,Business,Universiti Brunei Darussalam,0,High,Debate,1,Technology,75.25,12,D,D,B,D,A,B,B,A,B,E,E,E,,,,,,,,,6,0,7.51,7.13
STU1645,Male,18,International,Tutong,4120,Diploma,IT,Education,International Graduate Studies College,0,Low,Debate,0,Humanities,88.61,15,C,C,B,U,B,E,A,E,E,A,U,A,,,,,,,,,7,0,7.86,7.16
STU1646,Female,16,International,Tutong,9549,Diploma,IT,Education,Micronet International College,1,Medium,None,1,Science,99.57,15,E,B,A,B,U,D,D,B,D,U,A,E,,,,,,,,,5,0,7.66,4.82
STU1647,Male,19,International,Belait,4378,Degree,Engineering,Education,International Graduate Studies College,0,Medium,Sports,0,Technology,90.88,10,D,C,B,A,D,E,A,C,D,D,A,E,,A,,A,,,,D,6,2,5.64,7.36
STU1648,Male,16,Private,Tutong,9392,Masters Degree,IT,Health Sciences,Universiti Brunei Darussalam,1,Low,Science Fair,1,Humanities,95.85,8,E,E,E,E,D,U,D,A,U,A,B,C,C,,,A,A,,,,4,3,2.6,5.45
STU1649,Male,17,International,Belait,9278,Postgraduate,Education,Business,Universiti Brunei Darussalam,1,High,Science Fair,0,Science,91.44,19,E,C,B,A,B,U,A,D,B,U,A,D,,E,D,,,C,,,7,1,8.57,2.55
STU1650,Female,16,Private,Temburong,8086,Diploma,IT,Engineering,International Graduate Studies College,0,Medium,Debate,0,Business,77.28,10,B,C,B,U,A,D,D,U,D,A,A,B,,,,,,,D,,7,0,2.85,5.7
STU1651,Female,18,Private,Tutong,4591,Postgraduate,Health Sciences,Business,Universiti Brunei Darussalam,0,High,Science Fair,0,Humanities,79.46,10,D,B,E,B,U,B,B,B,D,B,D,A,,,,,,C,,,7,1,8.21,8.97
STU1652,Female,18,Public,Temburong,2404,Postgraduate,Education,IT,Universiti Brunei Darussalam,1,Medium,Sports,1,Humanities,79.9,7,C,E,E,E,E,D,C,U,E,E,D,E,,,,,,,,,2,0,2.57,2.28
STU1653,Female,20,International,Brunei-Muara,7706,Degree,IT,Engineering,Universiti Brunei Darussalam,1,Low,Science Fair,0,Science,98.13,11,U,E,U,B,C,B,D,U,E,U,B,D,A,,U,,,U,,,4,1,5.75,4.75
STU1654,Female,18,International,Brunei-Muara,7780,Degree,Health Sciences,IT,Micronet International College,0,Medium,Debate,1,Science,90.28,12,U,U,C,C,U,E,U,E,C,D,A,B,,,,,,,,,5,0,4.05,5.79
STU1655,Male,18,International,Tutong,6963,Masters Degree,Health Sciences,Business,Micronet International College,1,Medium,Science Fair,1,Technology,78.37,10,D,C,C,A,E,D,A,C,D,A,U,C,,,,B,C,,U,,7,2,7.1,6.05
STU1656,Female,20,Private,Temburong,6523,Diploma,Business,IT,Politeknik Brunei,0,High,Sports,1,Arts,76.73,14,E,E,E,B,A,B,E,E,B,B,U,U,,C,,,,,,,5,1,2.97,6.06
STU1657,Female,19,International,Tutong,3721,Masters Degree,Education,Education,Politeknik Brunei,1,Medium,Science Fair,0,Business,81.05,15,D,C,E,U,A,D,U,A,C,B,A,A,,,,,,,,,7,0,4.76,6.06
STU1658,Male,20,International,Temburong,3940,Degree,Education,Engineering,Politeknik Brunei,0,Medium,None,1,Science,75.29,18,A,U,E,E,C,C,A,C,B,A,E,C,,,,,,,,,8,0,5.89,6.07
STU1659,Female,19,Public,Tutong,3881,Postgraduate,Business,IT,International Graduate Studies College,1,High,None,1,Science,77.25,19,U,D,B,C,D,E,A,U,B,E,U,A,,,,,,,,,5,0,4.58,7.04
STU1660,Female,20,Private,Belait,9979,Masters Degree,IT,Education,International Graduate Studies College,1,High,None,1,Science,82.55,14,C,U,C,E,U,E,U,B,U,D,C,U,,,,,,,,,4,0,6.54,4.36
STU1661,Male,16,Public,Belait,4728,Degree,Health Sciences,Business,Micronet International College,1,High,Science Fair,1,Business,82.51,5,B,A,A,A,C,A,U,B,D,A,D,U,,,,,,,,,8,0,6.35,8.51
STU1662,Female,20,International,Brunei-Muara,9190,Diploma,Education,Business,Universiti Brunei Darussalam,1,Low,Sports,1,Technology,88.85,5,E,E,A,A,C,B,D,D,U,E,A,C,,,,,,,,,6,0,3.48,8.97
STU1663,Male,18,Public,Belait,1002,Masters Degree,Education,Education,Politeknik Brunei,1,Low,Sports,0,Technology,95.57,8,C,D,A,U,U,E,C,C,U,A,C,U,E,E,,,,,,,6,0,3.8,5.06
STU1664,Female,17,Private,Brunei-Muara,1317,Degree,Education,Education,Micronet International College,1,Low,Debate,1,Science,95.19,9,E,D,D,U,E,B,C,C,B,B,C,A,,,,,,,,B,7,1,7.83,7.04
STU1665,Male,16,International,Belait,1630,Diploma,Education,Engineering,Politeknik Brunei,1,High,Arts,0,Business,96.39,17,E,A,E,U,A,A,E,D,B,E,B,A,,,,U,D,,,,6,0,6.63,8.32
STU1666,Female,16,International,Tutong,3975,Postgraduate,Engineering,Business,Politeknik Brunei,0,Low,Sports,0,Science,95.1,12,C,U,E,U,C,D,B,A,A,U,C,E,,,,,,,,,6,0,3.52,8.47
STU1667,Male,17,Public,Tutong,2543,Degree,Business,Health Sciences,International Graduate Studies College,1,High,Science Fair,1,Arts,81.53,17,A,E,B,C,C,B,A,U,D,C,B,E,,,,,,,,,8,0,8.19,4.49
STU1668,Female,20,International,Belait,8562,Degree,IT,Health Sciences,Politeknik Brunei,1,Low,Arts,0,Arts,98.79,11,C,C,D,D,C,A,E,C,A,U,B,A,,,,,,,,,8,0,2.66,2.52
STU1669,Female,17,International,Belait,9031,Masters Degree,Education,IT,Micronet International College,1,High,Science Fair,1,Arts,91.03,17,U,C,E,B,D,B,B,A,B,E,B,A,,E,,,,D,,,8,0,3.99,8.76
STU1670,Female,20,Public,Belait,5212,Degree,IT,Education,Micronet International College,0,Low,Science Fair,0,Business,82.22,7,D,D,A,U,A,B,E,D,U,U,C,U,,,,,,,,,4,0,4.09,5.42
STU1671,Female,19,Public,Tutong,7712,Diploma,Business,Business,Micronet International College,1,High,Sports,1,Technology,75.1,6,E,D,A,D,D,U,B,E,U,D,A,B,A,U,,,,,,,4,1,7.27,4.68
STU1672,Male,20,Private,Belait,4023,Degree,Health Sciences,IT,Micronet International College,0,Low,Sports,1,Technology,86.7,10,B,A,C,C,A,A,E,B,U,A,C,E,,,,,,,,,9,0,7.98,6.56
STU1673,Female,18,Private,Brunei-Muara,5582,Degree,Business,Engineering,International Graduate Studies College,1,Low,Debate,0,Arts,85.69,8,E,U,D,D,B,E,E,A,A,A,U,C,,B,,,,,,,5,1,7.95,3.97
STU1674,Female,19,International,Temburong,4849,Diploma,Education,Education,Politeknik Brunei,0,Medium,Sports,1,Humanities,97.03,12,E,C,B,U,B,A,E,B,D,C,U,C,,,,,,,,,7,0,8.93,6.15
STU1675,Female,18,International,Belait,1136,Masters Degree,Engineering,Engineering,Universiti Brunei Darussalam,1,High,Science Fair,0,Humanities,75.82,17,D,U,C,C,C,U,U,A,C,E,C,A,,,,,,,,,7,0,5.83,3.28
STU1676,Female,17,Public,Tutong,8076,Postgraduate,Business,Business,Universiti Brunei Darussalam,1,Medium,None,0,Arts,79.25,8,A,U,D,E,E,C,B,E,U,E,E,E,,,,,,,,,3,0,5.22,3.44
STU1677,Female,16,Private,Tutong,3599,Masters Degree,Business,Health Sciences,Universiti Brunei Darussalam,0,Medium,Sports,0,Arts,84.38,18,B,A,A,B,U,D,E,B,D,E,U,B,,B,,,,,C,,6,2,4.47,3.86
STU1678,Female,20,Public,Brunei-Muara,4973,Masters Degree,Engineering,Engineering,Micronet International College,1,Medium,Arts,1,Business,82.21,18,A,E,D,C,B,B,U,C,C,C,B,D,,,,,,,,,8,0,7.6,6.98
STU1679,Female,16,Private,Brunei-Muara,7726,Postgraduate,Business,Business,International Graduate Studies College,0,Low,None,0,Humanities,84.21,15,U,B,U,U,E,A,B,U,D,C,U,E,,,,,,,,,4,0,6.66,2.12
STU1680,Male,18,Public,Tutong,8391,Masters Degree,Education,Business,Politeknik Brunei,1,Low,Sports,1,Science,94.49,8,D,A,C,U,E,A,C,A,D,C,E,B,,,,,D,D,,,7,0,3.54,6.93
STU1681,Male,16,International,Tutong,6827,Masters Degree,Engineering,Business,International Graduate Studies College,1,Low,Debate,0,Technology,95.9,12,A,D,A,A,B,B,E,A,E,U,D,U,,,,,,,,,6,0,2.13,7.54
STU1682,Female,16,Private,Tutong,5793,Diploma,IT,Health Sciences,Micronet International College,1,Low,Debate,1,Humanities,90.94,19,C,E,A,B,U,E,D,U,A,E,C,U,,,D,,B,,,,5,1,5.88,4.59
STU1683,Male,16,International,Belait,7610,Postgraduate,Engineering,Education,Micronet International College,1,High,None,0,Arts,91.04,14,D,E,B,C,A,D,U,D,D,A,C,U,,,B,,,,U,,5,1,5.47,2.27
STU1684,Male,18,Public,Temburong,7893,Postgraduate,Business,Education,Micronet International College,0,Medium,Arts,1,Business,90.57,18,B,E,B,A,B,E,D,B,E,D,D,D,,,D,,,,,,5,0,8.12,8.71
STU1685,Male,20,Public,Brunei-Muara,8573,Postgraduate,Business,Health Sciences,Micronet International College,0,High,Sports,1,Arts,98.87,9,D,C,D,E,B,A,A,B,C,E,U,A,,,,,,,,,7,0,3.91,4.61
STU1686,Female,18,Private,Belait,2957,Postgraduate,Health Sciences,Health Sciences,Universiti Brunei Darussalam,1,High,Sports,0,Humanities,85.03,10,U,C,E,D,C,D,A,E,U,E,B,A,,B,,,D,,E,,5,1,7.9,7.96
STU1687,Male,16,Public,Temburong,4876,Postgraduate,Health Sciences,IT,Universiti Brunei Darussalam,0,Medium,None,0,Arts,83.81,11,D,E,U,D,B,B,U,B,D,D,U,C,C,,,,C,,,,4,2,4.76,3.02
STU1688,Female,18,Public,Brunei-Muara,1433,Postgraduate,IT,Business,Politeknik Brunei,0,High,None,0,Technology,91.28,12,E,E,D,E,E,E,A,A,D,U,E,C,,,,,,,,,3,0,2.49,4.57
STU1689,Male,17,Public,Belait,6925,Masters Degree,Health Sciences,IT,Universiti Brunei Darussalam,1,Medium,Arts,0,Science,98.69,7,U,B,D,E,C,B,B,A,C,D,B,E,,,,,,D,C,,7,1,7.13,7.39
STU1690,Female,18,Public,Brunei-Muara,1778,Postgraduate,Business,Education,Universiti Brunei Darussalam,0,Low,Debate,0,Business,97.71,11,B,A,E,C,B,B,B,C,E,D,B,A,,,,,,,,,9,0,6.06,4.46
STU1691,Female,16,International,Temburong,2111,Diploma,Business,Education,International Graduate Studies College,0,Medium,Debate,1,Arts,84.05,15,A,C,D,C,D,C,U,E,A,D,E,U,,A,,,,,,,5,1,7.34,3.78
STU1692,Female,20,International,Brunei-Muara,1148,Masters Degree,Engineering,Health Sciences,Micronet International College,0,High,Sports,0,Humanities,90.11,12,D,U,A,E,B,U,D,D,C,C,D,E,,,B,,,,D,,4,1,5.11,2.46
STU1693,Male,18,International,Temburong,5530,Diploma,Health Sciences,IT,International Graduate Studies College,0,Low,Arts,0,Science,82.71,9,D,A,D,B,E,E,B,D,C,A,D,D,,,,,E,,,,5,0,6.05,2.86
STU1694,Female,16,Public,Brunei-Muara,6664,Degree,Education,Engineering,Politeknik Brunei,1,Medium,Arts,0,Technology,77.42,15,D,A,D,B,C,B,E,C,D,A,E,B,,,,,,,,,7,0,6.08,6.2
STU1695,Male,17,Public,Temburong,6512,Postgraduate,Engineering,Education,Politeknik Brunei,0,High,Science Fair,1,Humanities,84.36,19,U,B,C,E,U,U,U,A,U,C,D,D,A,,,B,E,,,,4,2,7.47,3.57
STU1696,Female,17,International,Belait,8458,Postgraduate,IT,Education,Micronet International College,1,Low,Science Fair,1,Humanities,94.32,15,D,U,E,A,C,U,C,A,E,D,D,E,,,U,,,A,,D,4,1,5.41,4.29
STU1697,Male,18,Private,Tutong,9883,Diploma,Business,Education,International Graduate Studies College,1,High,Arts,0,Technology,77.35,14,E,C,C,B,A,A,B,E,A,E,E,A,,,,,,,,,8,0,3.83,2.38
STU1698,Female,17,Public,Temburong,2984,Postgraduate,Engineering,IT,International Graduate Studies College,0,High,Debate,0,Arts,96.4,10,D,C,D,B,A,C,E,U,A,D,C,A,,,,,,A,,,7,1,8.68,5.79
STU1699,Male,16,Public,Belait,8289,Postgraduate,Business,Education,Universiti Brunei Darussalam,1,High,Sports,0,Business,91.26,18,B,E,E,A,A,C,D,D,U,D,U,B,E,U,,,E,,,,5,0,6.74,3.44
STU1700,Female,16,Private,Tutong,2314,Diploma,Business,Health Sciences,Micronet International College,0,High,Arts,0,Science,81.23,9,B,C,A,D,C,U,A,C,E,U,B,A,,A,,,,,E,,8,1,5.89,4.62
STU1701,Male,19,Public,Temburong,5450,Degree,Health Sciences,IT,Politeknik Brunei,0,Low,Science Fair,0,Business,82.21,10,A,U,B,C,A,U,B,A,C,B,D,A,,,,,,,,,9,0,4.96,2.18
STU1702,Male,19,International,Tutong,2497,Postgraduate,Engineering,Engineering,International Graduate Studies College,1,Medium,Debate,0,Technology,83.3,19,U,B,A,U,U,A,D,A,C,B,D,A,,,,,,C,,,7,1,5.81,4.55
STU1703,Female,19,Private,Temburong,4024,Diploma,Business,Engineering,International Graduate Studies College,0,High,Sports,0,Business,76.31,7,A,U,U,E,C,B,B,E,B,U,C,U,,A,,,,B,,,6,2,4.16,4.02
STU1704,Female,17,International,Brunei-Muara,1911,Degree,Health Sciences,Engineering,Universiti Brunei Darussalam,1,Low,Science Fair,1,Science,91.78,15,U,A,B,A,D,U,U,A,D,B,C,D,C,,,,,,,A,6,2,5.79,8.69
STU1705,Male,19,Public,Brunei-Muara,6625,Postgraduate,Health Sciences,Business,Universiti Brunei Darussalam,1,High,Debate,0,Technology,87.37,9,C,U,E,A,U,D,E,C,D,B,B,U,U,,,,B,,,,5,1,8.9,3.6
STU1706,Female,18,Private,Temburong,5697,Masters Degree,Engineering,Education,Micronet International College,1,Low,Arts,1,Humanities,87.84,17,C,C,D,U,A,U,U,U,B,U,E,E,E,,,,,,B,,4,1,8.66,3.5
STU1707,Male,18,International,Brunei-Muara,6685,Diploma,Engineering,Education,Universiti Brunei Darussalam,1,High,Sports,0,Business,83.39,8,B,E,B,D,A,C,E,U,A,C,E,C,,,,,,,,,7,0,4.17,4.21
STU1708,Female,20,Public,Temburong,6029,Postgraduate,Business,Business,Micronet International College,1,Low,Arts,0,Humanities,86.61,5,E,A,B,A,D,A,A,B,D,C,D,D,,,,,,,,,7,0,7.92,2.36
STU1709,Male,18,Private,Brunei-Muara,5191,Postgraduate,Health Sciences,IT,International Graduate Studies College,0,Medium,Sports,1,Arts,90.4,15,D,E,B,D,U,C,C,U,U,B,A,E,,,,,,,,,5,0,6.6,7.95
STU1710,Male,17,Public,Tutong,9781,Degree,Health Sciences,IT,Politeknik Brunei,0,Low,None,0,Humanities,76.51,16,B,C,C,B,U,D,C,B,B,B,U,C,,U,,,,,,,9,0,7.85,3.2
STU1711,Male,19,Private,Temburong,7390,Degree,Engineering,Business,International Graduate Studies College,0,Medium,Arts,0,Arts,94.96,17,A,A,A,E,U,D,B,C,C,B,U,U,,,,,,,,,7,0,7.98,6.76
STU1712,Female,20,Public,Belait,4283,Degree,IT,Education,Politeknik Brunei,1,High,Debate,1,Humanities,92.82,13,B,B,C,U,B,A,E,B,E,E,D,E,,,D,,,C,,,6,1,2.62,4.24
STU1713,Female,18,International,Temburong,3617,Masters Degree,Business,IT,Micronet International College,1,High,Debate,1,Business,82.23,15,C,B,B,D,B,D,A,C,D,B,C,A,,,D,A,,,,,9,1,7.08,8.15
STU1714,Male,16,Private,Temburong,6439,Masters Degree,Engineering,Health Sciences,Politeknik Brunei,0,Low,Science Fair,1,Arts,89.08,7,D,C,A,U,U,U,U,E,A,B,C,B,,,,,U,E,D,,6,0,8.74,6.14
STU1715,Male,16,Private,Belait,7850,Diploma,Business,IT,Politeknik Brunei,0,Low,Arts,1,Arts,82.6,6,E,C,A,E,D,D,B,U,D,D,C,D,,,,,,,,,4,0,6.35,5.18
STU1716,Female,20,Public,Tutong,4102,Diploma,Health Sciences,Engineering,International Graduate Studies College,0,Low,Arts,0,Science,80.22,5,U,D,D,U,A,U,U,A,B,A,C,E,,,,A,,B,,C,5,3,8.08,6.28
STU1717,Male,20,Public,Brunei-Muara,4183,Diploma,IT,Business,International Graduate Studies College,0,Medium,Sports,0,Humanities,90.43,12,C,C,C,B,E,B,D,C,E,E,E,U,,,,,,,,,6,0,8.12,5.6
STU1718,Male,16,Private,Belait,7109,Postgraduate,Education,Education,International Graduate Studies College,0,High,None,0,Science,87.62,13,B,E,U,B,A,D,A,A,A,U,E,D,D,,,,,,,,6,0,8.95,6.12
STU1719,Female,18,Private,Belait,6491,Postgraduate,Engineering,IT,Politeknik Brunei,0,High,Debate,1,Arts,80.2,5,A,B,B,E,C,U,E,D,D,A,A,U,,,,,,,,,6,0,6.23,8.83
STU1720,Male,18,Private,Brunei-Muara,2057,Postgraduate,Education,Education,International Graduate Studies College,0,Low,None,0,Business,87.17,5,D,D,C,B,D,D,U,D,E,B,A,E,,,,,A,,,,4,1,4.75,3.24
STU1721,Female,18,Public,Tutong,8240,Postgraduate,IT,Education,International Graduate Studies College,1,Medium,Sports,1,Science,83.44,16,B,B,A,D,C,U,E,U,C,B,E,B,,,,,,,,,7,0,5.26,2.13
STU1722,Male,16,Private,Tutong,1121,Diploma,Health Sciences,Engineering,Politeknik Brunei,0,Medium,Sports,1,Arts,80.53,6,U,A,D,A,A,U,C,E,D,B,A,U,,,,,,,,,6,0,6.73,2.2
STU1723,Male,18,International,Tutong,8915,Diploma,Education,Education,International Graduate Studies College,0,High,Science Fair,0,Humanities,78.87,16,D,C,B,U,D,E,C,A,U,U,D,D,,,D,,U,,,,4,0,5.75,4.13
STU1724,Male,20,Public,Brunei-Muara,2043,Degree,Engineering,Engineering,Micronet International College,0,High,Science Fair,0,Science,75.34,10,E,E,E,C,D,D,B,C,U,D,C,C,,,,,,,,,5,0,6.49,7.59
STU1725,Female,19,Private,Brunei-Muara,8713,Postgraduate,Engineering,Education,International Graduate Studies College,1,Low,Debate,0,Technology,96.38,9,A,C,B,C,U,D,U,U,A,C,U,B,,,,,A,B,B,,7,3,7.56,3.95
STU1726,Female,16,International,Temburong,2351,Degree,Business,IT,International Graduate Studies College,0,Low,None,0,Humanities,79.93,16,D,A,A,C,B,U,C,D,U,U,A,U,,,,,,,,D,6,0,5.89,3.86
STU1727,Female,18,Private,Belait,4029,Postgraduate,Business,IT,Micronet International College,1,High,Science Fair,1,Business,89.23,19,U,C,D,B,A,E,E,U,C,B,D,U,,,,,,,,,5,0,8.79,7.17
STU1728,Male,17,Public,Brunei-Muara,6514,Postgraduate,Education,IT,Micronet International College,0,Low,Arts,1,Science,81.21,16,D,D,C,U,U,D,A,U,C,E,B,C,,D,,,,,C,A,5,2,6.9,4.97
STU1729,Female,17,Public,Brunei-Muara,6320,Masters Degree,Health Sciences,IT,Universiti Brunei Darussalam,1,High,Sports,0,Technology,93.59,5,B,C,B,E,A,A,B,A,D,A,A,U,,C,,A,,,,A,9,3,3.34,4.59
STU1730,Male,18,Public,Tutong,2819,Masters Degree,Engineering,IT,Universiti Brunei Darussalam,0,High,Sports,1,Arts,81.03,8,B,E,B,A,D,E,U,A,U,B,B,B,,,,,,,,,7,0,3.29,5.41
STU1731,Female,18,Private,Temburong,9719,Diploma,IT,Education,Micronet International College,0,Low,Debate,0,Business,81.26,16,U,B,E,D,C,C,B,C,U,A,D,D,,,,,,,,,6,0,2.01,3.87
STU1732,Male,18,Public,Belait,2097,Degree,Business,Health Sciences,Micronet International College,0,Low,Debate,1,Humanities,96.28,15,E,B,C,U,U,C,D,A,C,B,E,U,,,,,,,,,6,0,6.21,4.04
STU1733,Male,19,Public,Temburong,4232,Degree,Business,Education,Politeknik Brunei,0,High,Sports,0,Arts,90.43,16,E,C,B,A,A,A,U,E,C,B,C,A,,,,,U,C,,,9,1,6.5,5.68
STU1734,Female,18,Public,Temburong,8315,Postgraduate,Business,IT,International Graduate Studies College,0,High,Science Fair,1,Humanities,99.92,7,E,U,A,C,A,U,E,C,C,A,U,D,,,A,,,,,,6,1,2.1,3.3
STU1735,Male,18,Private,Tutong,9309,Masters Degree,Education,Education,International Graduate Studies College,1,High,Arts,1,Business,86.42,7,E,D,A,C,C,U,C,E,A,D,B,U,,B,,,,,,,6,1,8.57,7.72
STU1736,Male,18,International,Tutong,5322,Masters Degree,Health Sciences,Health Sciences,International Graduate Studies College,1,Medium,Sports,0,Humanities,78.62,18,U,A,U,A,U,B,U,B,C,U,A,U,,,,,B,,,,6,1,5.8,8.19
STU1737,Female,19,Private,Brunei-Muara,8577,Masters Degree,Business,IT,Politeknik Brunei,0,Low,None,0,Arts,81.38,17,D,A,E,E,U,U,D,D,U,A,E,D,,,,,,,,,2,0,6.23,2.3
STU1738,Female,17,International,Belait,8895,Diploma,Engineering,IT,International Graduate Studies College,1,Low,None,1,Humanities,75.59,13,B,D,A,B,U,A,D,U,E,U,B,U,,,D,,U,,,D,5,0,5.68,7.68
STU1739,Female,17,Private,Temburong,9698,Diploma,Business,IT,International Graduate Studies College,0,High,Sports,1,Arts,86.65,8,E,C,C,U,A,A,E,E,E,U,D,C,,,,,,,,,5,0,7.63,3.84
STU1740,Female,17,Private,Belait,8364,Masters Degree,Business,IT,Politeknik Brunei,0,High,Arts,1,Humanities,91.77,16,A,A,B,U,A,D,A,B,C,E,D,A,,,,,,,D,,8,0,7.87,6.3
STU1741,Male,16,Public,Belait,4069,Diploma,IT,Engineering,Politeknik Brunei,0,Low,None,1,Humanities,81.28,11,E,B,D,A,A,U,A,C,U,B,D,U,,,,,,,,,6,0,3.69,3.59
STU1742,Female,17,International,Tutong,6543,Degree,Engineering,Health Sciences,Universiti Brunei Darussalam,0,High,Debate,0,Technology,87.98,6,E,E,A,E,A,E,A,A,C,B,A,U,,U,,,,,,,7,0,3.49,4.09
STU1743,Female,17,Private,Belait,9405,Diploma,Business,Engineering,Universiti Brunei Darussalam,1,Medium,Arts,0,Business,93.54,9,E,B,E,A,B,D,C,A,B,A,C,D,,,,,,C,,,8,1,3.21,2.87
